defindex,player_steamid,item,tick,silent,player_name,event_name,match_id
9,76561198000238678,awp,113079,False,Erick,item_pickup,c3ddd683
3,76561198100001022,fiveseven,113081,False,Luiz,item_pickup,c3ddd683
55,76561197996437459,defuser,113149,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561198000238678,vesthelm,113161,False,Erick,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,113231,False,Erick,item_pickup,c3ddd683
64,76561197996437459,deagle,113243,False,【﻿ＰＫ】,item_pickup,c3ddd683
48,76561198000238678,incgrenade,113251,False,Erick,item_pickup,c3ddd683
43,76561198000238678,flashbang,113269,False,Erick,item_pickup,c3ddd683
16,76561198124241179,m4a1,113435,False,Talevor,item_pickup,c3ddd683
60,76561198124241179,m4a1,113441,False,Talevor,item_pickup,c3ddd683
16,76561198124241179,m4a1,113727,False,Talevor,item_pickup,c3ddd683
46,76561198340888446,molotov,115873,False,MonsTro,item_pickup,c3ddd683
9,76561198397576589,awp,116227,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198178993731,flashbang,116769,False,Siraissi,item_pickup,c3ddd683
59,76561198421514418,knife,119129,False,rodrigaoobrabo,item_pickup,c3ddd683
4,76561198421514418,glock,119129,False,rodrigaoobrabo,item_pickup,c3ddd683
42,76561198178993731,knife,119129,False,Siraissi,item_pickup,c3ddd683
61,76561198178993731,hkp2000,119129,False,Siraissi,item_pickup,c3ddd683
59,76561197996437459,knife,119129,False,【﻿ＰＫ】,item_pickup,c3ddd683
4,76561197996437459,glock,119129,False,【﻿ＰＫ】,item_pickup,c3ddd683
42,76561198340888446,knife,119129,False,MonsTro,item_pickup,c3ddd683
32,76561198340888446,hkp2000,119129,False,MonsTro,item_pickup,c3ddd683
42,76561198026214582,knife,119129,False,Connan,item_pickup,c3ddd683
61,76561198026214582,hkp2000,119129,False,Connan,item_pickup,c3ddd683
42,76561198397576589,knife,119129,False,AVARA KÉRABA,item_pickup,c3ddd683
61,76561198397576589,hkp2000,119129,False,AVARA KÉRABA,item_pickup,c3ddd683
59,76561198000238678,knife,119129,False,Erick,item_pickup,c3ddd683
4,76561198000238678,glock,119129,False,Erick,item_pickup,c3ddd683
59,76561198124241179,knife,119129,False,Talevor,item_pickup,c3ddd683
4,76561198124241179,glock,119129,False,Talevor,item_pickup,c3ddd683
59,76561198100001022,knife,119129,False,Luiz,item_pickup,c3ddd683
4,76561198100001022,glock,119129,False,Luiz,item_pickup,c3ddd683
520,76561198051880621,knife,119129,False,Cujura,item_pickup,c3ddd683
61,76561198051880621,hkp2000,119129,False,Cujura,item_pickup,c3ddd683
49,76561198124241179,c4,119129,False,Talevor,item_pickup,c3ddd683
50,76561198340888446,vest,119361,False,MonsTro,item_pickup,c3ddd683
50,76561198100001022,vest,119389,False,Luiz,item_pickup,c3ddd683
50,76561198421514418,vest,119421,False,rodrigaoobrabo,item_pickup,c3ddd683
50,76561198178993731,vest,119589,False,Siraissi,item_pickup,c3ddd683
3,76561198026214582,fiveseven,119647,False,Connan,item_pickup,c3ddd683
2,76561198397576589,elite,119655,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198026214582,hegrenade,119713,False,Connan,item_pickup,c3ddd683
44,76561198397576589,hegrenade,119775,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198397576589,flashbang,119789,False,AVARA KÉRABA,item_pickup,c3ddd683
50,76561198051880621,vest,119827,False,Cujura,item_pickup,c3ddd683
36,76561198124241179,p250,119835,False,Talevor,item_pickup,c3ddd683
50,76561198000238678,vest,119905,False,Erick,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,120117,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,120147,False,Talevor,item_pickup,c3ddd683
30,76561197996437459,tec9,120241,False,【﻿ＰＫ】,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,120347,False,【﻿ＰＫ】,item_pickup,c3ddd683
49,76561198124241179,c4,120475,False,Talevor,item_pickup,c3ddd683
59,76561198000238678,knife,125013,False,Erick,item_pickup,c3ddd683
4,76561198000238678,glock,125013,False,Erick,item_pickup,c3ddd683
59,76561198421514418,knife,125013,False,rodrigaoobrabo,item_pickup,c3ddd683
4,76561198421514418,glock,125013,False,rodrigaoobrabo,item_pickup,c3ddd683
42,76561198178993731,knife,125013,False,Siraissi,item_pickup,c3ddd683
61,76561198178993731,hkp2000,125013,False,Siraissi,item_pickup,c3ddd683
59,76561198100001022,knife,125013,False,Luiz,item_pickup,c3ddd683
4,76561198100001022,glock,125013,False,Luiz,item_pickup,c3ddd683
59,76561198124241179,knife,125013,False,Talevor,item_pickup,c3ddd683
4,76561198124241179,glock,125013,False,Talevor,item_pickup,c3ddd683
520,76561198051880621,knife,125013,False,Cujura,item_pickup,c3ddd683
61,76561198051880621,hkp2000,125013,False,Cujura,item_pickup,c3ddd683
59,76561197996437459,knife,125013,False,【﻿ＰＫ】,item_pickup,c3ddd683
4,76561197996437459,glock,125013,False,【﻿ＰＫ】,item_pickup,c3ddd683
49,76561197996437459,c4,125013,False,【﻿ＰＫ】,item_pickup,c3ddd683
64,76561197996437459,deagle,125179,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561197996437459,vesthelm,125201,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561198340888446,vesthelm,125265,False,MonsTro,item_pickup,c3ddd683
51,76561198178993731,vesthelm,125341,False,Siraissi,item_pickup,c3ddd683
34,76561198340888446,mp9,125379,False,MonsTro,item_pickup,c3ddd683
48,76561198340888446,incgrenade,125437,False,MonsTro,item_pickup,c3ddd683
44,76561198340888446,hegrenade,125449,False,MonsTro,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,125459,False,MonsTro,item_pickup,c3ddd683
43,76561198340888446,flashbang,125471,False,MonsTro,item_pickup,c3ddd683
51,76561198397576589,vesthelm,125623,False,AVARA KÉRABA,item_pickup,c3ddd683
33,76561198178993731,mp7,125635,False,Siraissi,item_pickup,c3ddd683
55,76561198397576589,defuser,125637,False,AVARA KÉRABA,item_pickup,c3ddd683
48,76561198178993731,incgrenade,125677,False,Siraissi,item_pickup,c3ddd683
45,76561198178993731,smokegrenade,125693,False,Siraissi,item_pickup,c3ddd683
34,76561198397576589,mp9,125693,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198178993731,hegrenade,125709,False,Siraissi,item_pickup,c3ddd683
48,76561198397576589,incgrenade,125717,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198397576589,hegrenade,125735,False,AVARA KÉRABA,item_pickup,c3ddd683
63,76561198421514418,p250,125747,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,125755,False,AVARA KÉRABA,item_pickup,c3ddd683
34,76561198026214582,mp9,125895,False,Connan,item_pickup,c3ddd683
51,76561198051880621,vesthelm,125967,False,Cujura,item_pickup,c3ddd683
34,76561198051880621,mp9,126051,False,Cujura,item_pickup,c3ddd683
1,76561198100001022,deagle,126085,False,Luiz,item_pickup,c3ddd683
43,76561198000238678,flashbang,126089,False,Erick,item_pickup,c3ddd683
44,76561198051880621,hegrenade,126099,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,126099,False,Cujura,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,126099,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,126099,False,Cujura,item_pickup,c3ddd683
51,76561198026214582,vesthelm,126191,False,Connan,item_pickup,c3ddd683
55,76561198026214582,defuser,126221,False,Connan,item_pickup,c3ddd683
33,76561198124241179,mp7,128313,False,Talevor,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,128333,False,Talevor,item_pickup,c3ddd683
44,76561198026214582,hegrenade,128529,False,Connan,item_pickup,c3ddd683
4,76561198340888446,glock,130527,False,MonsTro,item_pickup,c3ddd683
32,76561198340888446,hkp2000,130633,False,MonsTro,item_pickup,c3ddd683
59,76561198100001022,knife,130967,False,Luiz,item_pickup,c3ddd683
4,76561198100001022,glock,130967,False,Luiz,item_pickup,c3ddd683
59,76561197996437459,knife,130967,False,【﻿ＰＫ】,item_pickup,c3ddd683
4,76561197996437459,glock,130967,False,【﻿ＰＫ】,item_pickup,c3ddd683
59,76561198124241179,knife,130967,False,Talevor,item_pickup,c3ddd683
4,76561198124241179,glock,130967,False,Talevor,item_pickup,c3ddd683
59,76561198000238678,knife,130967,False,Erick,item_pickup,c3ddd683
4,76561198000238678,glock,130967,False,Erick,item_pickup,c3ddd683
520,76561198051880621,knife,130967,False,Cujura,item_pickup,c3ddd683
61,76561198051880621,hkp2000,130967,False,Cujura,item_pickup,c3ddd683
42,76561198178993731,knife,130967,False,Siraissi,item_pickup,c3ddd683
61,76561198178993731,hkp2000,130967,False,Siraissi,item_pickup,c3ddd683
42,76561198026214582,knife,130967,False,Connan,item_pickup,c3ddd683
61,76561198026214582,hkp2000,130967,False,Connan,item_pickup,c3ddd683
59,76561198421514418,knife,130967,False,rodrigaoobrabo,item_pickup,c3ddd683
4,76561198421514418,glock,130967,False,rodrigaoobrabo,item_pickup,c3ddd683
49,76561198100001022,c4,130967,False,Luiz,item_pickup,c3ddd683
48,76561198340888446,incgrenade,131223,False,MonsTro,item_pickup,c3ddd683
60,76561198026214582,m4a1,131233,False,Connan,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,131241,False,MonsTro,item_pickup,c3ddd683
44,76561198340888446,hegrenade,131255,False,MonsTro,item_pickup,c3ddd683
51,76561198026214582,vesthelm,131275,False,Connan,item_pickup,c3ddd683
55,76561198026214582,defuser,131303,False,Connan,item_pickup,c3ddd683
50,76561198421514418,vest,131345,False,rodrigaoobrabo,item_pickup,c3ddd683
7,76561198000238678,ak47,131347,False,Erick,item_pickup,c3ddd683
51,76561198000238678,vesthelm,131367,False,Erick,item_pickup,c3ddd683
55,76561198340888446,defuser,131371,False,MonsTro,item_pickup,c3ddd683
13,76561197996437459,galilar,131393,False,【﻿ＰＫ】,item_pickup,c3ddd683
7,76561198100001022,ak47,131405,False,Luiz,item_pickup,c3ddd683
51,76561197996437459,vesthelm,131413,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561198178993731,vesthelm,131423,False,Siraissi,item_pickup,c3ddd683
51,76561198100001022,vesthelm,131425,False,Luiz,item_pickup,c3ddd683
7,76561198421514418,ak47,131437,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,131443,False,Luiz,item_pickup,c3ddd683
43,76561198100001022,flashbang,131455,False,Luiz,item_pickup,c3ddd683
60,76561198178993731,m4a1,131465,False,Siraissi,item_pickup,c3ddd683
51,76561198421514418,vesthelm,131467,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198100001022,flashbang,131467,False,Luiz,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,131471,False,Erick,item_pickup,c3ddd683
46,76561198100001022,molotov,131483,False,Luiz,item_pickup,c3ddd683
48,76561198397576589,incgrenade,131485,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198000238678,flashbang,131491,False,Erick,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,131497,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561198000238678,flashbang,131501,False,Erick,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,131503,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561197996437459,hegrenade,131509,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561198397576589,flashbang,131515,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561197996437459,flashbang,131515,False,【﻿ＰＫ】,item_pickup,c3ddd683
45,76561198421514418,smokegrenade,131517,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198178993731,flashbang,131525,False,Siraissi,item_pickup,c3ddd683
46,76561198000238678,molotov,131527,False,Erick,item_pickup,c3ddd683
43,76561197996437459,flashbang,131527,False,【﻿ＰＫ】,item_pickup,c3ddd683
46,76561198421514418,molotov,131529,False,rodrigaoobrabo,item_pickup,c3ddd683
44,76561198421514418,hegrenade,131543,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198421514418,flashbang,131559,False,rodrigaoobrabo,item_pickup,c3ddd683
7,76561198124241179,ak47,131659,False,Talevor,item_pickup,c3ddd683
51,76561198051880621,vesthelm,131691,False,Cujura,item_pickup,c3ddd683
51,76561198124241179,vesthelm,131751,False,Talevor,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,131795,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,131807,False,Talevor,item_pickup,c3ddd683
44,76561198124241179,hegrenade,131829,False,Talevor,item_pickup,c3ddd683
43,76561198124241179,flashbang,131885,False,Talevor,item_pickup,c3ddd683
34,76561198051880621,mp9,131969,False,Cujura,item_pickup,c3ddd683
48,76561198051880621,incgrenade,132023,False,Cujura,item_pickup,c3ddd683
44,76561198051880621,hegrenade,132027,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,132027,False,Cujura,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,132027,False,Cujura,item_pickup,c3ddd683
49,76561198421514418,c4,135091,False,rodrigaoobrabo,item_pickup,c3ddd683
46,76561198124241179,molotov,136603,False,Talevor,item_pickup,c3ddd683
49,76561198124241179,c4,137047,False,Talevor,item_pickup,c3ddd683
43,76561198340888446,flashbang,137745,True,MonsTro,item_pickup,c3ddd683
42,76561198026214582,knife,138355,False,Connan,item_pickup,c3ddd683
61,76561198026214582,hkp2000,138355,False,Connan,item_pickup,c3ddd683
59,76561198421514418,knife,138355,False,rodrigaoobrabo,item_pickup,c3ddd683
4,76561198421514418,glock,138355,False,rodrigaoobrabo,item_pickup,c3ddd683
59,76561197996437459,knife,138355,False,【﻿ＰＫ】,item_pickup,c3ddd683
4,76561197996437459,glock,138355,False,【﻿ＰＫ】,item_pickup,c3ddd683
42,76561198397576589,knife,138355,False,AVARA KÉRABA,item_pickup,c3ddd683
61,76561198397576589,hkp2000,138355,False,AVARA KÉRABA,item_pickup,c3ddd683
42,76561198178993731,knife,138355,False,Siraissi,item_pickup,c3ddd683
61,76561198178993731,hkp2000,138355,False,Siraissi,item_pickup,c3ddd683
520,76561198051880621,knife,138355,False,Cujura,item_pickup,c3ddd683
61,76561198051880621,hkp2000,138355,False,Cujura,item_pickup,c3ddd683
42,76561198340888446,knife,138355,False,MonsTro,item_pickup,c3ddd683
32,76561198340888446,hkp2000,138355,False,MonsTro,item_pickup,c3ddd683
49,76561198000238678,c4,138355,False,Erick,item_pickup,c3ddd683
7,76561198421514418,ak47,138513,False,rodrigaoobrabo,item_pickup,c3ddd683
13,76561197996437459,galilar,138537,False,【﻿ＰＫ】,item_pickup,c3ddd683
7,76561198000238678,ak47,138537,False,Erick,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,138549,False,Luiz,item_pickup,c3ddd683
51,76561197996437459,vesthelm,138555,False,【﻿ＰＫ】,item_pickup,c3ddd683
46,76561198100001022,molotov,138571,False,Luiz,item_pickup,c3ddd683
43,76561198100001022,flashbang,138591,False,Luiz,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,138603,False,Erick,item_pickup,c3ddd683
51,76561198421514418,vesthelm,138615,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198100001022,flashbang,138619,False,Luiz,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,138637,False,【﻿ＰＫ】,item_pickup,c3ddd683
44,76561197996437459,hegrenade,138649,False,【﻿ＰＫ】,item_pickup,c3ddd683
45,76561198421514418,smokegrenade,138657,False,rodrigaoobrabo,item_pickup,c3ddd683
46,76561198000238678,molotov,138661,False,Erick,item_pickup,c3ddd683
46,76561198421514418,molotov,138665,False,rodrigaoobrabo,item_pickup,c3ddd683
44,76561198421514418,hegrenade,138673,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198421514418,flashbang,138681,False,rodrigaoobrabo,item_pickup,c3ddd683
34,76561198397576589,mp9,138689,False,AVARA KÉRABA,item_pickup,c3ddd683
34,76561198340888446,mp9,138729,False,MonsTro,item_pickup,c3ddd683
7,76561198421514418,ak47,138747,False,rodrigaoobrabo,item_pickup,c3ddd683
34,76561198051880621,mp9,138757,False,Cujura,item_pickup,c3ddd683
34,76561198026214582,mp9,138785,False,Connan,item_pickup,c3ddd683
7,76561198124241179,ak47,138787,False,Talevor,item_pickup,c3ddd683
34,76561198340888446,mp9,138849,False,MonsTro,item_pickup,c3ddd683
50,76561198397576589,vest,138859,False,AVARA KÉRABA,item_pickup,c3ddd683
51,76561198051880621,vesthelm,138867,False,Cujura,item_pickup,c3ddd683
45,76561198124241179,smokegrenade,138969,False,Talevor,item_pickup,c3ddd683
51,76561198178993731,vesthelm,139009,False,Siraissi,item_pickup,c3ddd683
34,76561198178993731,mp9,139027,False,Siraissi,item_pickup,c3ddd683
51,76561198026214582,vesthelm,139043,False,Connan,item_pickup,c3ddd683
55,76561198026214582,defuser,139073,False,Connan,item_pickup,c3ddd683
43,76561198051880621,flashbang,139103,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,139113,False,Cujura,item_pickup,c3ddd683
44,76561198124241179,hegrenade,139121,False,Talevor,item_pickup,c3ddd683
51,76561198340888446,vesthelm,139131,False,MonsTro,item_pickup,c3ddd683
34,76561198340888446,mp9,139177,False,MonsTro,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,139247,False,MonsTro,item_pickup,c3ddd683
51,76561198397576589,vesthelm,139271,False,AVARA KÉRABA,item_pickup,c3ddd683
55,76561198397576589,defuser,139283,False,AVARA KÉRABA,item_pickup,c3ddd683
49,76561198124241179,c4,139309,False,Talevor,item_pickup,c3ddd683
60,76561198397576589,m4a1,139383,False,AVARA KÉRABA,item_pickup,c3ddd683
44,76561198397576589,hegrenade,139435,False,AVARA KÉRABA,item_pickup,c3ddd683
7,76561197996437459,ak47,141349,True,【﻿ＰＫ】,item_pickup,c3ddd683
49,76561198124241179,c4,141697,False,Talevor,item_pickup,c3ddd683
520,76561198051880621,knife,142969,False,Cujura,item_pickup,c3ddd683
61,76561198051880621,hkp2000,142969,False,Cujura,item_pickup,c3ddd683
42,76561198178993731,knife,142969,False,Siraissi,item_pickup,c3ddd683
61,76561198178993731,hkp2000,142969,False,Siraissi,item_pickup,c3ddd683
59,76561198421514418,knife,142969,False,rodrigaoobrabo,item_pickup,c3ddd683
4,76561198421514418,glock,142969,False,rodrigaoobrabo,item_pickup,c3ddd683
59,76561198100001022,knife,142969,False,Luiz,item_pickup,c3ddd683
4,76561198100001022,glock,142969,False,Luiz,item_pickup,c3ddd683
42,76561198026214582,knife,142969,False,Connan,item_pickup,c3ddd683
61,76561198026214582,hkp2000,142969,False,Connan,item_pickup,c3ddd683
42,76561198397576589,knife,142969,False,AVARA KÉRABA,item_pickup,c3ddd683
61,76561198397576589,hkp2000,142969,False,AVARA KÉRABA,item_pickup,c3ddd683
42,76561198340888446,knife,142969,False,MonsTro,item_pickup,c3ddd683
32,76561198340888446,hkp2000,142969,False,MonsTro,item_pickup,c3ddd683
49,76561198421514418,c4,142969,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,143042,False,Erick,item_pickup,c3ddd683
44,76561197996437459,hegrenade,143082,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,143088,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,143100,False,【﻿ＰＫ】,item_pickup,c3ddd683
49,76561197996437459,c4,143196,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561198421514418,vesthelm,143254,False,rodrigaoobrabo,item_pickup,c3ddd683
7,76561198421514418,ak47,143254,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198421514418,smokegrenade,143302,False,rodrigaoobrabo,item_pickup,c3ddd683
46,76561198421514418,molotov,143310,False,rodrigaoobrabo,item_pickup,c3ddd683
44,76561198421514418,hegrenade,143318,False,rodrigaoobrabo,item_pickup,c3ddd683
7,76561198100001022,ak47,143352,False,Luiz,item_pickup,c3ddd683
51,76561198100001022,vesthelm,143366,False,Luiz,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,143394,False,Luiz,item_pickup,c3ddd683
43,76561198100001022,flashbang,143408,False,Luiz,item_pickup,c3ddd683
43,76561198100001022,flashbang,143420,False,Luiz,item_pickup,c3ddd683
46,76561198100001022,molotov,143434,False,Luiz,item_pickup,c3ddd683
43,76561198124241179,flashbang,143534,False,Talevor,item_pickup,c3ddd683
49,76561198000238678,c4,143820,False,Erick,item_pickup,c3ddd683
31,76561198026214582,taser,143886,False,Connan,item_pickup,c3ddd683
31,76561198397576589,taser,144008,False,AVARA KÉRABA,item_pickup,c3ddd683
49,76561198421514418,c4,144074,False,rodrigaoobrabo,item_pickup,c3ddd683
36,76561198340888446,p250,144098,False,MonsTro,item_pickup,c3ddd683
3,76561198178993731,fiveseven,144192,False,Siraissi,item_pickup,c3ddd683
49,76561198124241179,c4,144216,False,Talevor,item_pickup,c3ddd683
49,76561197996437459,c4,144370,False,【﻿ＰＫ】,item_pickup,c3ddd683
49,76561197996437459,c4,145008,False,【﻿ＰＫ】,item_pickup,c3ddd683
7,76561198397576589,ak47,145382,False,AVARA KÉRABA,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,145388,False,AVARA KÉRABA,item_pickup,c3ddd683
7,76561198026214582,ak47,145650,False,Connan,item_pickup,c3ddd683
46,76561198026214582,molotov,145658,False,Connan,item_pickup,c3ddd683
49,76561198100001022,c4,145700,False,Luiz,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,148088,True,Cujura,item_pickup,c3ddd683
7,76561198051880621,ak47,148090,True,Cujura,item_pickup,c3ddd683
49,76561198124241179,c4,148364,False,Talevor,item_pickup,c3ddd683
7,76561198397576589,ak47,149290,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198397576589,flashbang,149292,False,AVARA KÉRABA,item_pickup,c3ddd683
59,76561198421514418,knife,149592,False,rodrigaoobrabo,item_pickup,c3ddd683
4,76561198421514418,glock,149592,False,rodrigaoobrabo,item_pickup,c3ddd683
42,76561198178993731,knife,149592,False,Siraissi,item_pickup,c3ddd683
61,76561198178993731,hkp2000,149592,False,Siraissi,item_pickup,c3ddd683
520,76561198051880621,knife,149592,False,Cujura,item_pickup,c3ddd683
61,76561198051880621,hkp2000,149592,False,Cujura,item_pickup,c3ddd683
59,76561198124241179,knife,149592,False,Talevor,item_pickup,c3ddd683
4,76561198124241179,glock,149592,False,Talevor,item_pickup,c3ddd683
42,76561198340888446,knife,149592,False,MonsTro,item_pickup,c3ddd683
32,76561198340888446,hkp2000,149592,False,MonsTro,item_pickup,c3ddd683
59,76561198100001022,knife,149592,False,Luiz,item_pickup,c3ddd683
4,76561198100001022,glock,149592,False,Luiz,item_pickup,c3ddd683
59,76561197996437459,knife,149592,False,【﻿ＰＫ】,item_pickup,c3ddd683
4,76561197996437459,glock,149592,False,【﻿ＰＫ】,item_pickup,c3ddd683
59,76561198000238678,knife,149592,False,Erick,item_pickup,c3ddd683
4,76561198000238678,glock,149592,False,Erick,item_pickup,c3ddd683
49,76561198124241179,c4,149592,False,Talevor,item_pickup,c3ddd683
51,76561198178993731,vesthelm,149901,False,Siraissi,item_pickup,c3ddd683
51,76561198340888446,vesthelm,149905,False,MonsTro,item_pickup,c3ddd683
60,76561198178993731,m4a1,149939,False,Siraissi,item_pickup,c3ddd683
48,76561198178993731,incgrenade,149975,False,Siraissi,item_pickup,c3ddd683
45,76561198178993731,smokegrenade,149989,False,Siraissi,item_pickup,c3ddd683
44,76561198178993731,hegrenade,150001,False,Siraissi,item_pickup,c3ddd683
43,76561198178993731,flashbang,150011,False,Siraissi,item_pickup,c3ddd683
7,76561198000238678,ak47,150015,False,Erick,item_pickup,c3ddd683
51,76561198000238678,vesthelm,150033,False,Erick,item_pickup,c3ddd683
16,76561198340888446,m4a1,150067,False,MonsTro,item_pickup,c3ddd683
7,76561197996437459,ak47,150093,False,【﻿ＰＫ】,item_pickup,c3ddd683
51,76561197996437459,vesthelm,150111,False,【﻿ＰＫ】,item_pickup,c3ddd683
45,76561198000238678,smokegrenade,150149,False,Erick,item_pickup,c3ddd683
43,76561198000238678,flashbang,150169,False,Erick,item_pickup,c3ddd683
43,76561198000238678,flashbang,150181,False,Erick,item_pickup,c3ddd683
46,76561198000238678,molotov,150193,False,Erick,item_pickup,c3ddd683
45,76561197996437459,smokegrenade,150193,False,【﻿ＰＫ】,item_pickup,c3ddd683
44,76561197996437459,hegrenade,150205,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,150211,False,【﻿ＰＫ】,item_pickup,c3ddd683
43,76561197996437459,flashbang,150221,False,【﻿ＰＫ】,item_pickup,c3ddd683
7,76561198124241179,ak47,150225,False,Talevor,item_pickup,c3ddd683
7,76561198421514418,ak47,150269,False,rodrigaoobrabo,item_pickup,c3ddd683
45,76561198340888446,smokegrenade,150299,False,MonsTro,item_pickup,c3ddd683
43,76561198340888446,flashbang,150317,False,MonsTro,item_pickup,c3ddd683
51,76561198051880621,vesthelm,150333,False,Cujura,item_pickup,c3ddd683
7,76561198124241179,ak47,150345,False,Talevor,item_pickup,c3ddd683
51,76561198397576589,vesthelm,150389,False,AVARA KÉRABA,item_pickup,c3ddd683
43,76561198340888446,flashbang,150401,False,MonsTro,item_pickup,c3ddd683
55,76561198397576589,defuser,150403,False,AVARA KÉRABA,item_pickup,c3ddd683
60,76561198051880621,m4a1,150529,False,Cujura,item_pickup,c3ddd683
7,76561198100001022,ak47,150561,False,Luiz,item_pickup,c3ddd683
48,76561198397576589,incgrenade,150597,False,AVARA KÉRABA,item_pickup,c3ddd683
48,76561198051880621,incgrenade,150605,False,Cujura,item_pickup,c3ddd683
7,76561198124241179,ak47,150609,False,Talevor,item_pickup,c3ddd683
44,76561198051880621,hegrenade,150611,False,Cujura,item_pickup,c3ddd683
43,76561198051880621,flashbang,150611,False,Cujura,item_pickup,c3ddd683
45,76561198051880621,smokegrenade,150611,False,Cujura,item_pickup,c3ddd683
44,76561198397576589,hegrenade,150617,False,AVARA KÉRABA,item_pickup,c3ddd683
45,76561198397576589,smokegrenade,150629,False,AVARA KÉRABA,item_pickup,c3ddd683
51,76561198124241179,vesthelm,150645,False,Talevor,item_pickup,c3ddd683
51,76561198026214582,vesthelm,150691,False,Connan,item_pickup,c3ddd683
55,76561198026214582,defuser,150715,False,Connan,item_pickup,c3ddd683
51,76561198421514418,vesthelm,150725,False,rodrigaoobrabo,item_pickup,c3ddd683
51,76561198100001022,vesthelm,150727,False,Luiz,item_pickup,c3ddd683
43,76561198124241179,flashbang,150749,False,Talevor,item_pickup,c3ddd683
45,76561198100001022,smokegrenade,150753,False,Luiz,item_pickup,c3ddd683
43,76561198100001022,flashbang,150765,False,Luiz,item_pickup,c3ddd683
43,76561198100001022,flashbang,150779,False,Luiz,item_pickup,c3ddd683
43,76561198421514418,flashbang,150783,False,rodrigaoobrabo,item_pickup,c3ddd683
43,76561198421514418,flashbang,150791,False,rodrigaoobrabo,item_pickup,c3ddd683
46,76561198100001022,molotov,150793,False,Luiz,item_pickup,c3ddd683
55,76561198178993731,defuser,150841,False,Siraissi,item_pickup,c3ddd683
49,76561198124241179,c4,150955,False,Talevor,item_pickup,c3ddd683
49,76561197996437459,c4,151281,False,【﻿ＰＫ】,item_pickup,c3ddd683
49,76561198124241179,c4,153463,False,Talevor,item_pickup,c3ddd683
7,76561198178993731,ak47,158463,True,Siraissi,item_pickup,c3ddd683
520,76561198051880621,knife,158501,False,Cujura,item_pickup,c3ddd683
61,76561198051880621,hkp2000,158501,False,Cujura,item_pickup,c3ddd683
59,76561198421514418,knife,158501,False,rodrigaoobrabo,item_pickup,c3ddd683
